Country,Region,Cluster,State,Branch Code,Branch Name,Sales Head,Employee ID,Employee Name,Designation,Month,Product Category,Product Subcategory,Product,Target Units,Actual Units,Target Sales Value (INR),Actual Sales Value (INR),Achievement %,Leads Generated,Conversions,Conversion Rate %,Customer Calls,Customer Meetings,Average Ticket Size (INR),Estimated Revenue (INR),Estimated Incentive (INR),Quality Score %,Attrition Flag,Variance to Target (INR),Sales per Call (INR),Sales per Meeting (INR),Lead-to-Conversion %,Target Status
India,East,Kolkata Cluster,Odisha,OD001,Bhubaneswar Saheed Nagar,Pooja Das,EMP0127,Employee 127,Sales Officer,May-2026,Cards,Cards,Debit Card,29,24,"366,619.80","293,742.71",80.12,120,22,18.33,155,31,"12,239.28","11,749.71",735.20,84.04,No,"-72,877.09","1,895.11","9,475.57",0.18,Below Target
India,East,Kolkata Cluster,Odisha,OD001,Bhubaneswar Saheed Nagar,Pooja Das,EMP0127,Employee 127,Sales Officer,Jun-2026,Insurance,Insurance,Life Insurance,7,11,"768,959.41","1,210,868.95",157.47,33,8,24.24,177,27,"110,079.00","217,956.41","18,448.48",81.04,No,"441,909.54","6,841.07","44,847.00",0.24,Achieved
India,East,Kolkata Cluster,Odisha,OD001,Bhubaneswar Saheed Nagar,Pooja Das,EMP0128,Employee 128,Sales Officer,Jan-2026,Insurance,Insurance,Life Insurance,7,7,"769,915.65","827,511.84",107.48,35,11,31.43,102,42,"118,215.98","148,952.13","13,852.69",100.00,No,"57,596.19","8,112.86","19,702.66",0.31,Achieved
India,East,Kolkata Cluster,Odisha,OD001,Bhubaneswar Saheed Nagar,Pooja Das,EMP0128,Employee 128,Sales Officer,Feb-2026,CASA,Accounts,Savings Account,37,47,"1,359,336.97","1,868,571.29",137.46,235,50,21.28,93,38,"39,756.84","149,485.70","11,875.01",95.36,No,"509,234.31","20,092.16","49,172.93",0.21,Achieved
India,East,Kolkata Cluster,Odisha,OD001,Bhubaneswar Saheed Nagar,Pooja Das,EMP0128,Employee 128,Sales Officer,Mar-2026,Investments,Investments,Recurring Deposit,17,13,"676,030.48","581,597.50",86.03,78,17,21.79,112,22,"44,738.27","34,895.85","2,288.01",93.92,No,"-94,432.99","5,192.83","26,436.25",0.22,Below Target
India,East,Kolkata Cluster,Odisha,OD001,Bhubaneswar Saheed Nagar,Pooja Das,EMP0128,Employee 128,Sales Officer,Apr-2026,Loans,Retail Lending,Personal Loan,8,4,"4,522,337.79","2,715,140.49",60.04,24,7,29.17,138,17,"678,785.12","298,665.45","28,640.19",74.64,No,"-1,807,197.30","19,674.93","159,714.15",0.29,Below Target
India,East,Kolkata Cluster,Odisha,OD001,Bhubaneswar Saheed Nagar,Pooja Das,EMP0128,Employee 128,Sales Officer,May-2026,Investments,Investments,Mutual Fund,7,5,"2,047,231.06","1,850,362.65",90.38,30,6,20.00,132,39,"370,072.53","185,036.26","12,038.15",82.67,No,"-196,868.42","14,017.90","47,445.20",0.20,Below Target
India,East,Kolkata Cluster,Odisha,OD001,Bhubaneswar Saheed Nagar,Pooja Das,EMP0128,Employee 128,Sales Officer,Jun-2026,Loans,Retail Lending,Auto Loan,5,4,"1,643,382.86","1,270,885.95",77.33,12,1,8.33,115,23,"317,721.49","114,379.74","5,742.91",93.34,No,"-372,496.91","11,051.18","55,255.91",0.08,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0129,Employee 129,Sales Officer,Jan-2026,Cards,Cards,Credit Card,19,19,"856,574.42","798,107.49",93.17,76,22,28.95,113,44,"42,005.66","95,772.90","8,760.67",84.20,No,"-58,466.94","7,062.90","18,138.81",0.29,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0129,Employee 129,Sales Officer,Feb-2026,Loans,Retail Lending,Personal Loan,8,7,"4,074,650.13","3,447,229.35",84.60,28,9,32.14,86,46,"492,461.34","379,195.23","18,367.91",87.77,No,"-627,420.78","40,084.06","74,939.77",0.32,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0129,Employee 129,Sales Officer,Mar-2026,Loans,Retail Lending,Home Loan,3,0,"9,174,026.20","694,780.21",7.57,5,1,20.00,119,22,0.00,"55,582.42","5,029.18",88.53,No,"-8,479,245.99","5,838.49","31,580.92",0.20,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0129,Employee 129,Sales Officer,Apr-2026,Loans,Retail Lending,Auto Loan,6,4,"1,650,564.94","1,054,618.76",63.89,16,3,18.75,102,47,"263,654.69","94,915.69","7,836.13",88.54,No,"-595,946.18","10,339.40","22,438.70",0.19,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0129,Employee 129,Sales Officer,May-2026,Loans,Retail Lending,Home Loan,3,2,"8,824,658.55","7,590,137.31",86.01,12,1,8.33,123,24,"3,795,068.65","607,210.98","39,469.74",74.55,No,"-1,234,521.24","61,708.43","316,255.72",0.08,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0129,Employee 129,Sales Officer,Jun-2026,Cards,Cards,Credit Card,15,16,"941,962.24","908,963.46",96.50,64,21,32.81,172,27,"56,810.22","109,075.62","8,186.51",96.06,Yes,"-32,998.78","5,284.67","33,665.31",0.33,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0130,Employee 130,Sales Officer,Jan-2026,Loans,Retail Lending,Home Loan,3,3,"7,435,800.95","7,794,210.62",104.82,9,3,33.33,87,46,"2,598,070.21","623,536.85","26,620.57",75.49,Yes,"358,409.67","89,588.63","169,439.36",0.33,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0130,Employee 130,Sales Officer,Feb-2026,Cards,Cards,Credit Card,20,14,"884,006.62","688,191.88",77.85,42,5,11.90,161,44,"49,156.56","82,583.03","5,809.26",87.92,No,"-195,814.74","4,274.48","15,640.72",0.12,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0130,Employee 130,Sales Officer,Mar-2026,Insurance,Insurance,Life Insurance,7,8,"769,863.48","828,767.13",107.65,48,12,25.00,156,32,"103,595.89","149,178.08","14,175.78",91.56,No,"58,903.65","5,312.61","25,898.97",0.25,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0130,Employee 130,Sales Officer,Apr-2026,CASA,Accounts,Current Account,10,7,"2,563,841.25","1,821,015.90",71.03,21,6,28.57,148,30,"260,145.13","182,101.59","11,176.06",77.59,No,"-742,825.35","12,304.16","60,700.53",0.29,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0130,Employee 130,Sales Officer,May-2026,Cards,Cards,Credit Card,15,10,"838,566.14","654,717.02",78.08,50,15,30.00,177,23,"65,471.70","78,566.04","5,513.03",95.86,No,"-183,849.12","3,698.97","28,465.96",0.30,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0130,Employee 130,Sales Officer,Jun-2026,CASA,Accounts,Savings Account,37,43,"1,291,957.42","1,555,315.44",120.38,215,68,31.63,98,22,"36,170.13","124,425.24","5,810.03",86.36,No,"263,358.02","15,870.57","70,696.16",0.32,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0131,Employee 131,Sales Officer,Jan-2026,Cards,Cards,Debit Card,27,29,"306,299.44","338,663.15",110.57,87,29,33.33,81,27,"11,678.04","13,546.53","1,005.85",90.28,No,"32,363.71","4,181.03","12,543.08",0.33,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0131,Employee 131,Sales Officer,Feb-2026,Investments,Investments,Recurring Deposit,16,20,"719,809.66","941,792.43",130.84,80,25,31.25,129,26,"47,089.62","56,507.55","3,687.27",90.80,No,"221,982.77","7,300.72","36,222.79",0.31,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0131,Employee 131,Sales Officer,Mar-2026,Cards,Cards,Credit Card,18,22,"788,761.63","1,073,392.68",136.09,132,26,19.70,177,29,"48,790.58","128,807.12","12,605.45",99.22,No,"284,631.05","6,064.37","37,013.54",0.20,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0131,Employee 131,Sales Officer,Apr-2026,Cards,Cards,Credit Card,16,13,"987,852.05","920,083.96",93.14,52,13,25.00,149,43,"70,775.69","110,410.08","5,543.45",93.62,No,"-67,768.09","6,175.06","21,397.30",0.25,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0131,Employee 131,Sales Officer,May-2026,Cards,Cards,Credit Card,18,12,"994,900.80","693,455.40",69.70,60,18,30.00,84,45,"57,787.95","83,214.65","6,515.75",79.93,No,"-301,445.41","8,255.42","15,410.12",0.30,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0131,Employee 131,Sales Officer,Jun-2026,Loans,Retail Lending,Auto Loan,6,8,"1,713,414.35","2,586,418.48",150.95,40,9,22.50,137,43,"323,302.31","232,777.66","17,798.77",92.81,No,"873,004.13","18,878.97","60,149.27",0.22,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0132,Employee 132,Sales Officer,Jan-2026,CASA,Accounts,Savings Account,37,19,"1,251,757.42","626,523.76",50.05,95,27,28.42,149,24,"32,974.93","50,121.90","3,669.21",92.28,No,"-625,233.65","4,204.86","26,105.16",0.28,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0132,Employee 132,Sales Officer,Feb-2026,Investments,Investments,Mutual Fund,8,9,"1,806,794.62","2,171,015.08",120.16,27,4,14.81,73,37,"241,223.90","217,101.51","16,824.61",91.56,No,"364,220.46","29,739.93","58,676.08",0.15,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0132,Employee 132,Sales Officer,Mar-2026,Loans,Retail Lending,Auto Loan,6,6,"1,569,303.18","1,631,473.83",103.96,18,4,22.22,89,23,"271,912.30","146,832.64","10,261.81",94.06,No,"62,170.65","18,331.17","70,933.64",0.22,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0132,Employee 132,Sales Officer,Apr-2026,Cards,Cards,Credit Card,18,17,"1,011,903.57","911,368.63",90.06,68,9,13.24,166,44,"53,609.92","109,364.24","4,629.65",93.43,No,"-100,534.94","5,490.17","20,712.92",0.13,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0132,Employee 132,Sales Officer,May-2026,Loans,Retail Lending,Personal Loan,10,9,"3,961,707.99","3,977,862.08",100.41,36,8,22.22,107,21,"441,984.68","437,564.83","20,786.38",89.40,No,"16,154.09","37,176.28","189,422.00",0.22,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0132,Employee 132,Sales Officer,Jun-2026,Loans,Retail Lending,Home Loan,4,3,"8,383,390.35","6,773,991.86",80.80,18,4,22.22,91,27,"2,257,997.29","541,919.35","42,294.38",97.77,Yes,"-1,609,398.49","74,439.47","250,888.59",0.22,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0133,Employee 133,Sales Officer,Jan-2026,Loans,Retail Lending,Auto Loan,5,4,"1,634,233.61","1,569,418.12",96.03,16,5,31.25,117,28,"392,354.53","141,247.63","14,100.78",87.69,No,"-64,815.49","13,413.83","56,050.65",0.31,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0133,Employee 133,Sales Officer,Feb-2026,Loans,Retail Lending,Auto Loan,5,4,"1,456,563.02","1,425,465.74",97.87,12,3,25.00,132,42,"356,366.44","128,291.92","10,804.72",91.61,No,"-31,097.28","10,798.98","33,939.66",0.25,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0133,Employee 133,Sales Officer,Mar-2026,Cards,Cards,Credit Card,15,15,"800,588.80","869,878.42",108.65,75,17,22.67,112,36,"57,991.89","104,385.41","8,309.82",76.23,No,"69,289.62","7,766.77","24,163.29",0.23,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0133,Employee 133,Sales Officer,Apr-2026,CASA,Accounts,Current Account,12,14,"2,278,378.25","2,582,937.51",113.37,84,25,29.76,168,15,"184,495.54","258,293.75","17,168.00",93.19,No,"304,559.26","15,374.63","172,195.83",0.30,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0133,Employee 133,Sales Officer,May-2026,Insurance,Insurance,General Insurance,9,9,"465,141.42","490,138.78",105.37,36,5,13.89,79,38,"54,459.86","68,619.43","6,342.45",87.60,No,"24,997.37","6,204.29","12,898.39",0.14,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0133,Employee 133,Sales Officer,Jun-2026,Loans,Retail Lending,Home Loan,4,3,"8,189,400.69","7,309,193.59",89.25,18,2,11.11,108,37,"2,436,397.86","584,735.49","28,140.47",86.27,No,"-880,207.10","67,677.72","197,545.77",0.11,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0134,Employee 134,Sales Officer,Jan-2026,CASA,Accounts,Savings Account,32,29,"1,273,567.06","1,252,763.15",98.37,145,32,22.07,134,41,"43,198.73","100,221.05","6,869.08",68.30,No,"-20,803.91","9,348.98","30,555.20",0.22,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0134,Employee 134,Sales Officer,Feb-2026,Loans,Retail Lending,Personal Loan,9,10,"4,361,934.12","5,076,391.62",116.38,50,16,32.00,134,27,"507,639.16","558,403.08","46,431.60",100.00,No,"714,457.50","37,883.52","188,014.50",0.32,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0134,Employee 134,Sales Officer,Mar-2026,Investments,Investments,Fixed Deposit,13,13,"3,221,517.88","3,347,870.26",103.92,78,13,16.67,97,47,"257,528.48","234,350.92","20,565.42",88.46,No,"126,352.38","34,514.13","71,231.28",0.17,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0134,Employee 134,Sales Officer,Apr-2026,Investments,Investments,Recurring Deposit,16,10,"796,944.50","523,679.84",65.71,60,15,25.00,173,45,"52,367.98","31,420.79","2,214.85",99.90,No,"-273,264.67","3,027.05","11,637.33",0.25,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0134,Employee 134,Sales Officer,May-2026,CASA,Accounts,Current Account,11,16,"2,226,089.34","3,351,417.52",150.55,48,9,18.75,111,19,"209,463.59","335,141.75","19,805.30",100.00,No,"1,125,328.18","30,192.95","176,390.40",0.19,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0134,Employee 134,Sales Officer,Jun-2026,CASA,Accounts,Current Account,12,12,"2,401,421.85","2,783,052.74",115.89,36,6,16.67,176,22,"231,921.06","278,305.27","15,656.84",93.09,No,"381,630.89","15,812.80","126,502.40",0.17,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0135,Employee 135,Sales Officer,Jan-2026,Loans,Retail Lending,Auto Loan,6,8,"1,643,350.32","2,398,501.25",145.95,24,2,8.33,134,23,"299,812.66","215,865.11","13,917.49",99.54,No,"755,150.92","17,899.26","104,282.66",0.08,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0135,Employee 135,Sales Officer,Feb-2026,CASA,Accounts,Savings Account,40,35,"1,101,678.93","936,006.39",84.96,105,32,30.48,116,18,"26,743.04","74,880.51","3,065.50",100.00,Yes,"-165,672.53","8,069.02","52,000.36",0.30,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0135,Employee 135,Sales Officer,Mar-2026,Investments,Investments,Mutual Fund,8,5,"1,820,397.15","1,079,279.22",59.29,20,5,25.00,164,29,"215,855.84","107,927.92","7,185.43",87.34,No,"-741,117.93","6,580.97","37,216.52",0.25,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0135,Employee 135,Sales Officer,Apr-2026,Loans,Retail Lending,Personal Loan,10,7,"5,076,189.06","3,534,879.56",69.64,28,9,32.14,174,47,"504,982.79","388,836.75","17,054.05",85.74,No,"-1,541,309.50","20,315.40","75,210.20",0.32,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0135,Employee 135,Sales Officer,May-2026,Investments,Investments,Recurring Deposit,20,22,"772,776.41","792,708.67",102.58,88,21,23.86,137,47,"36,032.21","47,562.52","2,734.04",73.96,No,"19,932.26","5,786.19","16,866.14",0.24,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0135,Employee 135,Sales Officer,Jun-2026,Investments,Investments,Recurring Deposit,20,19,"675,629.27","679,105.64",100.51,76,10,13.16,153,42,"35,742.40","40,746.34","2,176.33",92.95,No,"3,476.38","4,438.60","16,169.18",0.13,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0136,Employee 136,Relationship Manager,Jan-2026,Insurance,Insurance,Life Insurance,6,8,"741,052.58","1,149,366.13",155.10,32,4,12.50,179,32,"143,670.77","206,885.90","13,836.22",87.73,No,"408,313.56","6,421.04","35,917.69",0.12,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0136,Employee 136,Relationship Manager,Feb-2026,Loans,Retail Lending,Auto Loan,5,4,"1,664,096.94","1,333,104.60",80.11,24,4,16.67,99,40,"333,276.15","119,979.41","6,542.69",81.15,No,"-330,992.34","13,465.70","33,327.61",0.17,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0136,Employee 136,Relationship Manager,Mar-2026,Insurance,Insurance,General Insurance,10,7,"441,178.74","331,641.87",75.17,42,12,28.57,152,25,"47,377.41","46,429.86","3,435.52",81.98,Yes,"-109,536.87","2,181.85","13,265.67",0.29,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0136,Employee 136,Relationship Manager,Apr-2026,Investments,Investments,Fixed Deposit,15,11,"3,147,334.03","2,298,374.92",73.03,33,10,30.30,73,31,"208,943.17","160,886.24","6,664.39",80.18,No,"-848,959.12","31,484.59","74,141.13",0.30,Below Target
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0136,Employee 136,Relationship Manager,May-2026,Loans,Retail Lending,Home Loan,3,3,"9,383,110.93","10,034,371.27",106.94,12,3,25.00,125,27,"3,344,790.42","802,749.70","58,544.94",89.23,No,"651,260.33","80,274.97","371,643.38",0.25,Achieved
India,East,Bihar-Jharkhand Cluster,Bihar,BR001,Patna Boring Road,Nitin Sinha,EMP0136,Employee 136,Relationship Manager,Jun-2026,Loans,Retail Lending,Auto Loan,6,8,"1,368,560.22","2,047,403.11",149.60,48,6,12.50,105,47,"255,925.39","184,266.28","12,843.98",83.56,No,"678,842.89","19,499.08","43,561.77",0.12,Achieved
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0137,Employee 137,Sales Officer,Jan-2026,Loans,Retail Lending,Auto Loan,5,5,"1,782,720.86","1,984,597.72",111.32,30,5,16.67,107,46,"396,919.54","178,613.79","14,735.54",83.38,No,"201,876.86","18,547.64","43,143.43",0.17,Achieved
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0137,Employee 137,Sales Officer,Feb-2026,Loans,Retail Lending,Home Loan,4,3,"9,641,211.32","8,961,329.22",92.95,18,3,16.67,155,30,"2,987,109.74","716,906.34","55,182.76",100.00,No,"-679,882.10","57,815.03","298,710.97",0.17,Below Target
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0137,Employee 137,Sales Officer,Mar-2026,Investments,Investments,Recurring Deposit,20,18,"666,540.03","595,571.54",89.35,54,11,20.37,98,19,"33,087.31","35,734.29","2,977.59",90.51,No,"-70,968.50","6,077.26","31,345.87",0.20,Below Target
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0137,Employee 137,Sales Officer,Apr-2026,Cards,Cards,Credit Card,18,16,"911,206.70","878,011.63",96.36,96,19,19.79,117,41,"54,875.73","105,361.40","8,970.91",74.64,No,"-33,195.07","7,504.37","21,414.92",0.20,Below Target
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0137,Employee 137,Sales Officer,May-2026,Loans,Retail Lending,Auto Loan,6,3,"1,469,636.30","973,358.15",66.23,12,1,8.33,127,23,"324,452.72","87,602.23","7,895.52",76.24,No,"-496,278.15","7,664.24","42,319.92",0.08,Below Target
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0137,Employee 137,Sales Officer,Jun-2026,Insurance,Insurance,Life Insurance,6,4,"709,802.69","592,496.39",83.47,24,4,16.67,152,16,"148,124.10","106,649.35","9,420.85",92.20,No,"-117,306.30","3,898.00","37,031.02",0.17,Below Target
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0138,Employee 138,Relationship Manager,Jan-2026,Cards,Cards,Debit Card,29,34,"389,512.97","450,045.92",115.54,102,16,15.69,78,15,"13,236.64","18,001.84","1,383.95",80.59,No,"60,532.95","5,769.82","30,003.06",0.16,Achieved
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0138,Employee 138,Relationship Manager,Feb-2026,Cards,Cards,Debit Card,29,27,"355,160.12","365,101.32",102.80,81,23,28.40,126,41,"13,522.27","14,604.05","1,139.50",90.80,No,"9,941.19","2,897.63","8,904.91",0.28,Achieved
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0138,Employee 138,Relationship Manager,Mar-2026,Investments,Investments,Recurring Deposit,18,13,"678,104.74","463,979.08",68.42,65,16,24.62,150,45,"35,690.70","27,838.75","1,392.72",88.80,No,"-214,125.66","3,093.19","10,310.65",0.25,Below Target
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0138,Employee 138,Relationship Manager,Apr-2026,CASA,Accounts,Savings Account,35,22,"1,076,656.27","722,286.79",67.09,66,8,12.12,76,43,"32,831.22","57,782.94","5,419.71",89.14,No,"-354,369.47","9,503.77","16,797.37",0.12,Below Target
India,East,Bihar-Jharkhand Cluster,Jharkhand,JH001,Ranchi Main Road,Ayesha Khan,EMP0138,Employee 138,Relationship Manager,May-2026,CASA,Accounts,Current Account,12,12,"2,818,265.76","2,989,027.58",106.06,60,12,20.00,82,44,"249,085.63","298,902.76","12,500.22",75.99,Yes,"170,761.82","36,451.56","67,932.44",0.20,Achieved
